2026/02/09 09:23 時点

[補足情報]
1. 伝票金額は、加算・値引をした結果の金額です。

項目名横の記号について(下記参照)
 H.  -->>  伝票ヘッダ情報 
 C.  -->>  お客様情報
 D.  -->>  伝票明細情報

"H.伝票番号","H.集計対象営業年月日","H.曜日","H.伝票発行日","H.伝票処理日","H.客数（合計）","H.小計","H.総商品数","D.商品カテゴリ1","D.商品カテゴリ2","D.商品","D.サブメニュー","D.価格","D.数量","D.オーダー日時","D.オーダーステータス"
"No:202400100006726","2025/01/01","水","2025/01/01 11:08:49","2025/01/01 12:32:35","2","10230","5","ドリンク","お通し","00000000319:お通し","","660","1","2025/01/01 12:32:07","20:配膳済"
"No:202400100006726","2025/01/01","水","2025/01/01 11:08:49","2025/01/01 12:32:35","2","10230","5","ドリンク","お通し","00000000319:お通し","","660","1","2025/01/01 12:32:07","20:配膳済"
"No:202400100006727","2025/01/01","水","2025/01/01 11:10:04","2025/01/01 12:26:12","3","17580","10","フード","鰻料理","00000002555:うな重 梅","","4200","1","2025/01/01 11:33:41","20:配膳済"
"No:202400100006727","2025/01/01","水","2025/01/01 11:10:04","2025/01/01 12:26:12","3","17580","10","フード","鰻料理","00000002555:うな重 梅","","4200","1","2025/01/01 11:33:41","20:配膳済"
"No:202400100006727","2025/01/01","水","2025/01/01 11:10:04","2025/01/01 12:26:12","3","17580","10","フード","鰻料理","00000002555:うな重 梅","","4200","1","2025/01/01 11:33:41","20:配膳済"
"No:202400100006727","2025/01/01","水","2025/01/01 11:10:04","2025/01/01 12:26:12","3","17580","10","フード","鰻料理","00000002558:肝焼き","","600","1","2025/01/01 11:33:41","20:配膳済"
"No:202400100006727","2025/01/01","水","2025/01/01 11:10:04","2025/01/01 12:26:12","3","17580","10","フード","鰻料理","00000002558:肝焼き","","600","1","2025/01/01 11:33:41","20:配膳済"
"No:202400100006727","2025/01/01","水","2025/01/01 11:10:04","2025/01/01 12:26:12","3","17580","10","ドリンク","ビール","00000000013:黒ラベル 瓶","","900","1","2025/01/01 11:33:41","20:配膳済"
"No:202400100006727","2025/01/01","水","2025/01/01 11:10:04","2025/01/01 12:26:12","3","17580","10","ドリンク","お通し","00000000319:お通し","","660","1","2025/01/01 11:33:41","20:配膳済"
"No:202400100006727","2025/01/01","水","2025/01/01 11:10:04","2025/01/01 12:26:12","3","17580","10","ドリンク","お通し","00000000319:お通し","","660","1","2025/01/01 11:33:41","20:配膳済"
"No:202400100006727","2025/01/01","水","2025/01/01 11:10:04","2025/01/01 12:26:12","3","17580","10","ドリンク","お通し","00000000319:お通し","","660","1","2025/01/01 11:33:41","20:配膳済"
"No:202400100006727","2025/01/01","水","2025/01/01 11:10:04","2025/01/01 12:26:12","3","17580","10","ドリンク","ビール","00000002049:ハートランド","","900","1","2025/01/01 11:47:42","20:配膳済"
"No:202400100006728","2025/01/01","水","2025/01/01 11:11:06","2025/01/01 13:47:54","0","0","0","フード","ランチ","00000001735:とんかつ定食","並盛x1","0","0","2025/01/01 13:08:21","30:キャンセル済"
"No:202400100006729","2025/01/01","水","2025/01/01 11:11:12","2025/01/01 19:39:17","4","53780","13","コース","コース","00000002619:鰻満喫コース","","12000","1","2025/01/01 17:30:24","20:配膳済"
"No:202400100006729","2025/01/01","水","2025/01/01 11:11:12","2025/01/01 19:39:17","4","53780","13","コース","コース","00000002619:鰻満喫コース","","12000","1","2025/01/01 17:30:39","20:配膳済"
"No:202400100006729","2025/01/01","水","2025/01/01 11:11:12","2025/01/01 19:39:17","4","53780","13","コース","コース","00000002619:鰻満喫コース","","12000","1","2025/01/01 17:30:39","20:配膳済"
"No:202400100006729","2025/01/01","水","2025/01/01 11:11:12","2025/01/01 19:39:17","4","53780","13","コース","コース","00000002619:鰻満喫コース","","12000","1","2025/01/01 17:30:39","20:配膳済"
"No:202400100006729","2025/01/01","水","2025/01/01 11:11:12","2025/01/01 19:39:17","4","53780","13","ドリンク","ビール","00000002049:ハートランド","","900","1","2025/01/01 17:45:21","20:配膳済"
"No:202400100006729","2025/01/01","水","2025/01/01 11:11:12","2025/01/01 19:39:17","4","53780","13","ドリンク","ソフトドリンク","00000001164:ジャスミン茶","","550","1","2025/01/01 17:45:21","20:配膳済"
"No:202400100006729","2025/01/01","水","2025/01/01 11:11:12","2025/01/01 19:39:17","4","53780","13","ドリンク","ソフトドリンク","00000001204:コーン茶","","550","1","2025/01/01 17:45:21","20:配膳済"
"No:202400100006729","2025/01/01","水","2025/01/01 11:11:12","2025/01/01 19:39:17","4","53780","13","ドリンク","ソフトドリンク","00000001204:コーン茶","","550","1","2025/01/01 17:45:21","20:配膳済"
"No:202400100006729","2025/01/01","水","2025/01/01 11:11:12","2025/01/01 19:39:17","4","53780","13","ドリンク","ソフトドリンク","00000001204:コーン茶","","550","1","2025/01/01 18:02:09","20:配膳済"
"No:202400100006729","2025/01/01","水","2025/01/01 11:11:12","2025/01/01 19:39:17","4","53780","13","ドリンク","日本酒","00000000632:男山","とっくりx1","880","1","2025/01/01 18:02:37","20:配膳済"
"No:202400100006729","2025/01/01","水","2025/01/01 11:11:12","2025/01/01 19:39:17","4","53780","13","ドリンク","ウイスキー","00000003235:角ハイボール","普通x1","700","1","2025/01/01 18:27:38","20:配膳済"
"No:202400100006729","2025/01/01","水","2025/01/01 11:11:12","2025/01/01 19:39:17","4","53780","13","ドリンク","ソフトドリンク","00000001204:コーン茶","","550","1","2025/01/01 18:31:28","20:配膳済"
"No:202400100006729","2025/01/01","水","2025/01/01 11:11:12","2025/01/01 19:39:17","4","53780","13","ドリンク","ソフトドリンク","00000000045:ウーロン茶","","0","0","2025/01/01 18:31:28","30:キャンセル済"
"No:202400100006729","2025/01/01","水","2025/01/01 11:11:12","2025/01/01 19:39:17","4","53780","13","ドリンク","ソフトドリンク","00000001164:ジャスミン茶","","550","1","2025/01/01 18:34:44","20:配膳済"
"No:202400100006730","2025/01/01","水","2025/01/01 11:11:20","2025/01/01 13:54:02","6","42000","6","フード","フリー","00000000104:フードフリー1","","7000","1","2025/01/01 11:14:23","20:配膳済"
"No:202400100006730","2025/01/01","水","2025/01/01 11:11:20","2025/01/01 13:54:02","6","42000","6","フード","フリー","00000000104:フードフリー1","","7000","1","2025/01/01 11:14:23","20:配膳済"
"No:202400100006730","2025/01/01","水","2025/01/01 11:11:20","2025/01/01 13:54:02","6","42000","6","フード","フリー","00000000104:フードフリー1","","7000","1","2025/01/01 11:14:23","20:配膳済"
"No:202400100006730","2025/01/01","水","2025/01/01 11:11:20","2025/01/01 13:54:02","6","42000","6","フード","フリー","00000000104:フードフリー1","","7000","1","2025/01/01 11:14:23","20:配膳済"
"No:202400100006730","2025/01/01","水","2025/01/01 11:11:20","2025/01/01 13:54:02","6","42000","6","フード","フリー","00000000104:フードフリー1","","7000","1","2025/01/01 11:14:23","20:配膳済"
"No:202400100006730","2025/01/01","水","2025/01/01 11:11:20","2025/01/01 13:54:02","6","42000","6","フード","フリー","00000000104:フードフリー1","","7000","1","2025/01/01 11:14:23","20:配膳済"
"No:202400100006731","2025/01/01","水","2025/01/01 13:03:10","2025/01/01 13:47:54","9","0","0","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","0","0","2025/01/01 13:03:10","30:キャンセル済"
"No:202400100006731","2025/01/01","水","2025/01/01 13:03:10","2025/01/01 13:47:54","9","0","0","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","0","0","2025/01/01 13:03:10","30:キャンセル済"
"No:202400100006731","2025/01/01","水","2025/01/01 13:03:10","2025/01/01 13:47:54","9","0","0","ドリンク","ソフトドリンク","00000003134:アップルジュース","","0","0","2025/01/01 13:03:10","30:キャンセル済"
"No:202400100006731","2025/01/01","水","2025/01/01 13:03:10","2025/01/01 13:47:54","9","0","0","ドリンク","ソフトドリンク","00000003134:アップルジュース","","0","0","2025/01/01 13:03:10","30:キャンセル済"
"No:202400100006731","2025/01/01","水","2025/01/01 13:03:10","2025/01/01 13:47:54","9","0","0","ドリンク","ソフトドリンク","00000003134:アップルジュース","","0","0","2025/01/01 13:03:10","30:キャンセル済"
"No:202400100006731","2025/01/01","水","2025/01/01 13:03:10","2025/01/01 13:47:54","9","0","0","ドリンク","ソフトドリンク","00000003134:アップルジュース","","0","0","2025/01/01 13:03:10","30:キャンセル済"
"No:202400100006731","2025/01/01","水","2025/01/01 13:03:10","2025/01/01 13:47:54","9","0","0","ドリンク","ソフトドリンク","00000000045:ウーロン茶","","0","0","2025/01/01 13:03:10","30:キャンセル済"
"No:202400100006731","2025/01/01","水","2025/01/01 13:03:10","2025/01/01 13:47:54","9","0","0","ドリンク","ソフトドリンク","00000000045:ウーロン茶","","0","0","2025/01/01 13:03:10","30:キャンセル済"
"No:202400100006731","2025/01/01","水","2025/01/01 13:03:10","2025/01/01 13:47:54","9","0","0","ドリンク","ソフトドリンク","00000001165:ジンジャーエール","","0","0","2025/01/01 13:03:10","30:キャンセル済"
"No:202400100006731","2025/01/01","水","2025/01/01 13:03:10","2025/01/01 13:47:54","9","0","0","ドリンク","お通し","00000000319:お通し","","0","0","2025/01/01 13:03:10","30:キャンセル済"
"No:202400100006731","2025/01/01","水","2025/01/01 13:03:10","2025/01/01 13:47:54","9","0","0","ドリンク","お通し","00000000319:お通し","","0","0","2025/01/01 13:03:10","30:キャンセル済"
"No:202400100006731","2025/01/01","水","2025/01/01 13:03:10","2025/01/01 13:47:54","9","0","0","ドリンク","お通し","00000000319:お通し","","0","0","2025/01/01 13:03:10","30:キャンセル済"
"No:202400100006731","2025/01/01","水","2025/01/01 13:03:10","2025/01/01 13:47:54","9","0","0","ドリンク","お通し","00000000319:お通し","","0","0","2025/01/01 13:03:10","30:キャンセル済"
"No:202400100006731","2025/01/01","水","2025/01/01 13:03:10","2025/01/01 13:47:54","9","0","0","ドリンク","お通し","00000000319:お通し","","0","0","2025/01/01 13:03:10","30:キャンセル済"
"No:202400100006731","2025/01/01","水","2025/01/01 13:03:10","2025/01/01 13:47:54","9","0","0","ドリンク","お通し","00000000319:お通し","","0","0","2025/01/01 13:03:10","30:キャンセル済"
"No:202400100006731","2025/01/01","水","2025/01/01 13:03:10","2025/01/01 13:47:54","9","0","0","ドリンク","お通し","00000000319:お通し","","0","0","2025/01/01 13:03:10","30:キャンセル済"
"No:202400100006731","2025/01/01","水","2025/01/01 13:03:10","2025/01/01 13:47:54","9","0","0","ドリンク","お通し","00000000319:お通し","","0","0","2025/01/01 13:03:10","30:キャンセル済"
"No:202400100006731","2025/01/01","水","2025/01/01 13:03:10","2025/01/01 13:47:54","9","0","0","ドリンク","お通し","00000000319:お通し","","0","0","2025/01/01 13:03:10","30:キャンセル済"
"No:202400100006731","2025/01/01","水","2025/01/01 13:03:10","2025/01/01 13:47:54","9","0","0","フード","おすすめ","00000003209:フライドポテト","塩味x1","0","0","2025/01/01 13:08:43","30:キャンセル済"
"No:202400100006731","2025/01/01","水","2025/01/01 13:03:10","2025/01/01 13:47:54","9","0","0","フード","おすすめ","00000003209:フライドポテト","塩味x1","0","0","2025/01/01 13:08:43","30:キャンセル済"
"No:202400100006731","2025/01/01","水","2025/01/01 13:03:10","2025/01/01 13:47:54","9","0","0","フード","揚げ物","00000000069:若鳥のうまから揚げ","","0","0","2025/01/01 13:08:43","30:キャンセル済"
"No:202400100006731","2025/01/01","水","2025/01/01 13:03:10","2025/01/01 13:47:54","9","0","0","フード","揚げ物","00000000069:若鳥のうまから揚げ","","0","0","2025/01/01 13:08:43","30:キャンセル済"
"No:202400100006731","2025/01/01","水","2025/01/01 13:03:10","2025/01/01 13:47:54","9","0","0","フード","おすすめ","00000002647:とり天4カン","","0","0","2025/01/01 13:08:43","30:キャンセル済"
"No:202400100006731","2025/01/01","水","2025/01/01 13:03:10","2025/01/01 13:47:54","9","0","0","フード","おすすめ","00000002647:とり天4カン","","0","0","2025/01/01 13:08:43","30:キャンセル済"
"No:202400100006731","2025/01/01","水","2025/01/01 13:03:10","2025/01/01 13:47:54","9","0","0","フード","鰻料理","00000002555:うな重 梅","","0","0","2025/01/01 13:14:49","30:キャンセル済"
"No:202400100006731","2025/01/01","水","2025/01/01 13:03:10","2025/01/01 13:47:54","9","0","0","フード","鰻料理","00000002555:うな重 梅","","0","0","2025/01/01 13:14:49","30:キャンセル済"
"No:202400100006731","2025/01/01","水","2025/01/01 13:03:10","2025/01/01 13:47:54","9","0","0","フード","一品料理","00000000300:きゅうりのお新香","","0","0","2025/01/01 13:14:49","30:キャンセル済"
"No:202400100006731","2025/01/01","水","2025/01/01 13:03:10","2025/01/01 13:47:54","9","0","0","フード","一品料理","00000000300:きゅうりのお新香","","0","0","2025/01/01 13:14:49","30:キャンセル済"
"No:202400100006731","2025/01/01","水","2025/01/01 13:03:10","2025/01/01 13:47:54","9","0","0","フード","焼き物","00000000067:縞ホッケ焼","","0","0","2025/01/01 13:14:49","30:キャンセル済"
"No:202400100006731","2025/01/01","水","2025/01/01 13:03:10","2025/01/01 13:47:54","9","0","0","フード","焼き物","00000000067:縞ホッケ焼","","0","0","2025/01/01 13:14:49","30:キャンセル済"
"No:202400100006731","2025/01/01","水","2025/01/01 13:03:10","2025/01/01 13:47:54","9","0","0","フード","フード","00000003330:カニクリームコロッケ","","0","0","2025/01/01 13:16:47","30:キャンセル済"
"No:202400100006731","2025/01/01","水","2025/01/01 13:03:10","2025/01/01 13:47:54","9","0","0","フード","フード","00000003330:カニクリームコロッケ","","0","0","2025/01/01 13:16:47","30:キャンセル済"
"No:202400100006731","2025/01/01","水","2025/01/01 13:03:10","2025/01/01 13:47:54","9","0","0","フード","フード","00000003330:カニクリームコロッケ","","0","0","2025/01/01 13:16:47","30:キャンセル済"
"No:202400100006731","2025/01/01","水","2025/01/01 13:03:10","2025/01/01 13:47:54","9","0","0","フード","フード","00000003330:カニクリームコロッケ","","0","0","2025/01/01 13:16:47","30:キャンセル済"
"No:202400100006731","2025/01/01","水","2025/01/01 13:03:10","2025/01/01 13:47:54","9","0","0","フード","フード","00000003330:カニクリームコロッケ","","0","0","2025/01/01 13:16:47","30:キャンセル済"
"No:202400100006731","2025/01/01","水","2025/01/01 13:03:10","2025/01/01 13:47:54","9","0","0","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","0","0","2025/01/01 13:17:53","30:キャンセル済"
"No:202400100006731","2025/01/01","水","2025/01/01 13:03:10","2025/01/01 13:47:54","9","0","0","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","0","0","2025/01/01 13:17:53","30:キャンセル済"
"No:202400100006731","2025/01/01","水","2025/01/01 13:03:10","2025/01/01 13:47:54","9","0","0","フード","鰻料理","00000002555:うな重 梅","","0","0","2025/01/01 13:24:45","30:キャンセル済"
"No:202400100006731","2025/01/01","水","2025/01/01 13:03:10","2025/01/01 13:47:54","9","0","0","ドリンク","ソフトドリンク","00000003134:アップルジュース","","0","0","2025/01/01 13:28:10","30:キャンセル済"
"No:202400100006731","2025/01/01","水","2025/01/01 13:03:10","2025/01/01 13:47:54","9","0","0","フード","鰻料理","00000002557:う巻 上","","0","0","2025/01/01 13:33:12","30:キャンセル済"
"No:202400100006731","2025/01/01","水","2025/01/01 13:03:10","2025/01/01 13:47:54","9","0","0","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","0","0","2025/01/01 13:34:39","30:キャンセル済"
"No:202400100006731","2025/01/01","水","2025/01/01 13:03:10","2025/01/01 13:47:54","9","0","0","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","0","0","2025/01/01 13:34:39","30:キャンセル済"
"No:202400100006732","2025/01/01","水","2025/01/01 13:04:50","2025/01/01 14:19:03","2","0","0","フード","ランチ","00000001735:とんかつ定食","並盛x1","0","0","2025/01/01 13:14:08","30:キャンセル済"
"No:202400100006732","2025/01/01","水","2025/01/01 13:04:50","2025/01/01 14:19:03","2","0","0","フード","鰻料理","00000002555:うな重 梅","","0","0","2025/01/01 13:14:08","30:キャンセル済"
"No:202400100006732","2025/01/01","水","2025/01/01 13:04:50","2025/01/01 14:19:03","2","0","0","ドリンク","サワー","00000003239:コーン茶ハイ","普通x1","0","0","2025/01/01 13:14:08","30:キャンセル済"
"No:202400100006732","2025/01/01","水","2025/01/01 13:04:50","2025/01/01 14:19:03","2","0","0","ドリンク","ビール","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","0","0","2025/01/01 13:14:08","30:キャンセル済"
"No:202400100006732","2025/01/01","水","2025/01/01 13:04:50","2025/01/01 14:19:03","2","0","0","フード","鰻料理","00000002555:うな重 梅","","0","0","2025/01/01 13:15:11","30:キャンセル済"
"No:202400100006732","2025/01/01","水","2025/01/01 13:04:50","2025/01/01 14:19:03","2","0","0","ドリンク","お通し","00000000319:お通し","","0","0","2025/01/01 14:15:16","30:キャンセル済"
"No:202400100006732","2025/01/01","水","2025/01/01 13:04:50","2025/01/01 14:19:03","2","0","0","ドリンク","お通し","00000000319:お通し","","0","0","2025/01/01 14:15:16","30:キャンセル済"
"No:202400100006732","2025/01/01","水","2025/01/01 13:04:50","2025/01/01 14:19:03","2","0","0","ドリンク","お通し","00000000319:お通し","","0","0","2025/01/01 14:15:16","30:キャンセル済"
"No:202400100006733","2025/01/01","水","2025/01/01 13:04:52","2025/01/01 14:19:03","6","0","0","フード","鰻料理","00000002555:うな重 梅","","0","0","2025/01/01 13:09:53","30:キャンセル済"
"No:202400100006733","2025/01/01","水","2025/01/01 13:04:52","2025/01/01 14:19:03","6","0","0","フード","鰻料理","00000002555:うな重 梅","","0","0","2025/01/01 13:09:53","30:キャンセル済"
"No:202400100006733","2025/01/01","水","2025/01/01 13:04:52","2025/01/01 14:19:03","6","0","0","フード","鰻料理","00000002555:うな重 梅","","0","0","2025/01/01 13:11:03","30:キャンセル済"
"No:202400100006733","2025/01/01","水","2025/01/01 13:04:52","2025/01/01 14:19:03","6","0","0","フード","鰻料理","00000002555:うな重 梅","","0","0","2025/01/01 13:11:03","30:キャンセル済"
"No:202400100006733","2025/01/01","水","2025/01/01 13:04:52","2025/01/01 14:19:03","6","0","0","フード","揚げ物","00000000071:大和芋の磯辺揚","","0","0","2025/01/01 13:11:03","30:キャンセル済"
"No:202400100006733","2025/01/01","水","2025/01/01 13:04:52","2025/01/01 14:19:03","6","0","0","ドリンク","ソフトドリンク","00000001164:ジャスミン茶","","0","0","2025/01/01 13:11:03","30:キャンセル済"
"No:202400100006733","2025/01/01","水","2025/01/01 13:04:52","2025/01/01 14:19:03","6","0","0","ドリンク","ソフトドリンク","00000001165:ジンジャーエール","","0","0","2025/01/01 13:11:03","30:キャンセル済"
"No:202400100006733","2025/01/01","水","2025/01/01 13:04:52","2025/01/01 14:19:03","6","0","0","フード","揚げ物","00000001081:チキン南蛮","","0","0","2025/01/01 13:11:03","30:キャンセル済"
"No:202400100006733","2025/01/01","水","2025/01/01 13:04:52","2025/01/01 14:19:03","6","0","0","フード","鰻料理","00000002557:う巻 上","","0","0","2025/01/01 13:11:30","30:キャンセル済"
"No:202400100006733","2025/01/01","水","2025/01/01 13:04:52","2025/01/01 14:19:03","6","0","0","ドリンク","日本酒","00000000109:八海山","とっくりx1","0","0","2025/01/01 13:13:55","30:キャンセル済"
"No:202400100006733","2025/01/01","水","2025/01/01 13:04:52","2025/01/01 14:19:03","6","0","0","ドリンク","ソフトドリンク","00000001204:コーン茶","","0","0","2025/01/01 13:24:22","30:キャンセル済"
"No:202400100006733","2025/01/01","水","2025/01/01 13:04:52","2025/01/01 14:19:03","6","0","0","ドリンク","お通し","00000000319:お通し","","0","0","2025/01/01 14:15:25","30:キャンセル済"
"No:202400100006733","2025/01/01","水","2025/01/01 13:04:52","2025/01/01 14:19:03","6","0","0","ドリンク","お通し","00000000319:お通し","","0","0","2025/01/01 14:15:25","30:キャンセル済"
"No:202400100006733","2025/01/01","水","2025/01/01 13:04:52","2025/01/01 14:19:03","6","0","0","ドリンク","お通し","00000000319:お通し","","0","0","2025/01/01 14:15:25","30:キャンセル済"
"No:202400100006733","2025/01/01","水","2025/01/01 13:04:52","2025/01/01 14:19:03","6","0","0","ドリンク","お通し","00000000319:お通し","","0","0","2025/01/01 14:17:58","30:キャンセル済"
"No:202400100006734","2025/01/01","水","2025/01/01 11:11:06","2025/01/01 14:17:35","9","45690","46","フード","ランチ","00000001735:とんかつ定食","並盛x1","0","0","2025/01/01 13:08:21","30:キャンセル済"
