取引No,会計日,会計時間,合計,小計,内消費税,修正金額合計,修正後合計,修正後内消費税,現金,クレジットカード(Airペイ),交通系電子マネー(Airペイ),QUICPay(Airペイ),iD(Airペイ),QR決済(Airペイ QR),クレジットカード(オンライン決済),クレジットカード/電子マネー(Square),ポイント(Airペイ ポイント),ポイント(ホットペッパーグルメ),Pontaポイント(Airウォレット),金券合計,売掛合計,おつり,現金以外おつり不支払額,全体割引/割増(税込),個別割引/割増(税込),割引/割増合計(税込),人数,商品点数,滞在時間,伝票名,レジ担当者名,ID,カテゴリー名,メニュー名,価格,注文数量
RB0120260202185505000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B3F9B5C34F0C4CBFA147CFA4591BBAB2,"オリジナルカクテル","Tommy's Verde Margarita",1800,1
RB0120260202185505000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B3F9B5C34F0C4CBFA147CFA4591BBAB2,"ジャパニーズカクテル","Hojicha Negroni",1700,2
RB0120260202202747000,2026/02/02,21:32:05,3000,5000,272,0,3000,272,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2000,0,-2000,1,5,01:04:18,"4","大泉",5FDA1BF99E824E8982F2388F8E6EAECD,"未設定","No charge",0,1
RB0120260202202747000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5FDA1BF99E824E8982F2388F8E6EAECD,"その他","丸氷",100,1
RB0120260202202747000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5FDA1BF99E824E8982F2388F8E6EAECD,"黒板メニュー","黒板メニュー　肉料理",1800,1
RB0120260202202747000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5FDA1BF99E824E8982F2388F8E6EAECD,"ビール","ガージェリー",1300,1
RB0120260202202747000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5FDA1BF99E824E8982F2388F8E6EAECD,"ウイスキー","グレンリベット15年",1800,1
RB0120260202205900000,2026/02/02,22:18:32,2700,3000,245,0,2700,245,0,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,-300,0,-300,2,4,01:19:31,"D","大泉",AC16A39B67AF470ABF8CE0C597393473,"未設定","No charge",0,2
RB0120260202205900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC16A39B67AF470ABF8CE0C597393473,"その他","ドリンク",1200,1
RB0120260202205900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC16A39B67AF470ABF8CE0C597393473,"ジャパニーズカクテル","本わさびジンソニック",1800,1
RB0120260202232221000,2026/02/02,23:25:29,6120,6800,556,0,6120,556,0,6120,0,0,0,0,0,0,0,0,0,0,0,0,0,-680,0,-680,3,8,00:03:08,"D","大泉",EE39D6ADA27845B7BA0EBB6D63E301DC,"その他","tablecharge",500,3
RB0120260202232221000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EE39D6ADA27845B7BA0EBB6D63E301DC,"その他","丸氷",100,1
RB0120260202232221000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EE39D6ADA27845B7BA0EBB6D63E301DC,"ノンアルコールカクテル","ヘーゼルナッツラテ",1300,3
RB0120260202232221000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EE39D6ADA27845B7BA0EBB6D63E301DC,"ウイスキー","デュワーズ 12年",1300,1
RB0120260202230031000,2026/02/02,23:45:25,4240,5300,385,0,4240,385,0,0,0,4240,0,0,0,0,0,0,0,0,0,0,0,-1060,0,-1060,1,5,00:44:54,"7","大泉",B4EB9CD283E74CE2A3CE31AC12D80B17,"未設定","No charge",0,1
RB0120260202230031000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B4EB9CD283E74CE2A3CE31AC12D80B17,"スナック","ドライフルーツ",1000,1
RB0120260202230031000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B4EB9CD283E74CE2A3CE31AC12D80B17,"スナック","生ハム盛り",1600,1
RB0120260202230031000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B4EB9CD283E74CE2A3CE31AC12D80B17,"ウイスキー（ハイボール・ボトル・オリジナル）","ハウスハイボール",1300,1
RB0120260202230031000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B4EB9CD283E74CE2A3CE31AC12D80B17,"ウイスキー","タリスカー10年",1400,1
RB0120260202223944000,2026/02/03,00:10:11,24530,22300,2230,0,24530,2230,0,24530,0,0,0,0,0,0,0,0,0,0,0,0,0,2230,0,2230,5,19,01:30:27,"E","大泉",B9DC786427E147D783088E301D440D03,"その他","tablecharge",500,5
RB0120260202223944000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B9DC786427E147D783088E301D440D03,"その他","丸氷",100,6
RB0120260202223944000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B9DC786427E147D783088E301D440D03,"カクテル","クラシックカクテル",2200,1
RB0120260202223944000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B9DC786427E147D783088E301D440D03,"ジン","季の美",1400,2
RB0120260202223944000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B9DC786427E147D783088E301D440D03,"ジャパニーズウイスキー","鶴",3500,1
RB0120260202223944000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B9DC786427E147D783088E301D440D03,"ジャパニーズウイスキー","嘉之助",2000,1
RB0120260202223944000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B9DC786427E147D783088E301D440D03,"ジャパニーズウイスキー","富士",3700,1
RB0120260202223944000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B9DC786427E147D783088E301D440D03,"ウイスキー","ラガヴーリン 16年",2500,2
RB0120260203000124000,2026/02/03,00:11:02,50710,46100,4610,0,50710,4610,0,50710,0,0,0,0,0,0,0,0,0,0,0,0,0,4610,0,4610,10,32,00:09:38,"B, C","大泉",3AE3D594A526490BBEB78BA1F03E3C21,"その他","tablecharge",500,10
RB0120260203000124000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3AE3D594A526490BBEB78BA1F03E3C21,"ジャパニーズカクテル","本わさびジンソニック",2100,1
RB0120260203000124000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3AE3D594A526490BBEB78BA1F03E3C21,"ジャパニーズカクテル","本わさびジンソニック",2000,6
RB0120260203000124000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3AE3D594A526490BBEB78BA1F03E3C21,"ジャパニーズカクテル","本わさびジンソニック",1800,15
RB0120260202225901000,2026/02/03,01:02:08,4550,9100,413,0,4550,413,0,4550,0,0,0,0,0,0,0,0,0,0,0,0,0,-4550,0,-4550,0,6,02:03:07,"6","大泉",E24F60ADA49041CA839F9668E3E3B237,"未設定","No charge",0,1
RB0120260202225901000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E24F60ADA49041CA839F9668E3E3B237,"スナック","生ハム盛り",1600,1
RB0120260202225901000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E24F60ADA49041CA839F9668E3E3B237,"ジン","ヘンドリックス",1400,1
RB0120260202225901000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E24F60ADA49041CA839F9668E3E3B237,"ジン","タンカレーNo10",1400,1
RB0120260202225901000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E24F60ADA49041CA839F9668E3E3B237,"ジャパニーズカクテル","Hojicha Negroni",1700,1
RB0120260202225901000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E24F60ADA49041CA839F9668E3E3B237,"ウイスキー","マッカランシェリーカスク12年",3000,1
RB0120260203194735000,2026/02/03,20:57:21,3720,6200,338,0,3720,338,4000,0,0,0,0,0,0,0,0,0,0,0,0,280,0,-2480,0,-2480,2,5,01:09:46,"4, 5","橋本",098731F5809E4EFC8620AD432F4BAC71,"未設定","No charge",0,2
RB0120260203194735000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,098731F5809E4EFC8620AD432F4BAC71,"黒板メニュー","黒板メニュー　肉料理",3000,1
RB0120260203194735000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,098731F5809E4EFC8620AD432F4BAC71,"ウイスキー","グレンリベット12年",1400,1
RB0120260203194735000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,098731F5809E4EFC8620AD432F4BAC71,"ウイスキー","スプリングバンク 10年",1800,1
RB0120260203222838000,2026/02/03,23:24:20,9790,8900,890,0,9790,890,10000,0,0,0,0,0,0,0,0,0,0,0,0,210,0,890,0,890,3,8,00:55:42,"E","橋本",3E54BCFDA9794E8E9225676B774F23C8,"その他","tablecharge",500,3
RB0120260203222838000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3E54BCFDA9794E8E9225676B774F23C8,"その他","丸氷",100,1
RB0120260203222838000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3E54BCFDA9794E8E9225676B774F23C8,"ジャパニーズカクテル","焙じ茶ジンソーダ",1400,1
RB0120260203222838000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3E54BCFDA9794E8E9225676B774F23C8,"ウイスキー","マッカランダブルカスク12年",2500,1
RB0120260203222838000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3E54BCFDA9794E8E9225676B774F23C8,"ウイスキー","グレンアラヒー8年",1600,1
RB0120260203222838000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3E54BCFDA9794E8E9225676B774F23C8,"ウイスキー","スプリングバンク 10年",1800,1
RB0120260203231313000,2026/02/04,00:09:27,4400,4000,400,0,4400,400,5000,0,0,0,0,0,0,0,0,0,0,0,0,600,0,400,0,400,2,5,00:56:13,"A","橋本",C7AE092729914FADA5358A570E3ACFE2,"その他","tablecharge",500,2
RB0120260203231313000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7AE092729914FADA5358A570E3ACFE2,"ウイスキー（ハイボール・ボトル・オリジナル）","ハウスハイボール",1300,1
RB0120260203231313000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7AE092729914FADA5358A570E3ACFE2,"スナック","いぶりがっこ",300,1
RB0120260203231313000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7AE092729914FADA5358A570E3ACFE2,"ジャパニーズカクテル","焙じ茶ジンソーダ",1400,1
RB0120260203231548000,2026/02/04,01:09:36,18040,16400,1640,0,18040,1640,0,18040,0,0,0,0,0,0,0,0,0,0,0,0,0,1640,0,1640,2,11,01:53:48,"C","橋本",1F67F531DBDE4530B8BCE015624AFFD0,"スナック","ドライフルーツ",1000,1
RB0120260203231548000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1F67F531DBDE4530B8BCE015624AFFD0,"その他","tablecharge",500,2
RB0120260203231548000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1F67F531DBDE4530B8BCE015624AFFD0,"ジャパニーズカクテル","本わさびジンソニック",1800,4
RB0120260203231548000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1F67F531DBDE4530B8BCE015624AFFD0,"ワイン（グラス）","サングリア赤　1,800円",1800,4
RB0120260204192943000,2026/02/04,21:24:57,19500,19500,1772,0,19500,1772,0,19500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,01:55:13,"C","大泉",9C523A3403334205BE3A6CEEEC94B12A,"コース&セット","6500円飲み放題付（2時間制）",6500,3
RB0120260204190722000,2026/02/04,21:30:20,22320,24800,2029,0,22320,2029,0,22320,0,0,0,0,0,0,0,0,0,0,0,0,0,-2480,0,-2480,3,17,02:22:57,"1, 2, 3","大泉",6667FE55C57148CC9273D55844FF974B,"未設定","No charge",0,1
RB0120260204190722000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6667FE55C57148CC9273D55844FF974B,"スナック","MIXローストナッツ",800,1
RB0120260204190722000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6667FE55C57148CC9273D55844FF974B,"スナック","チーズ盛り合わせ",2200,1
RB0120260204190722000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6667FE55C57148CC9273D55844FF974B,"その他","tablecharge",500,2
RB0120260204190722000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6667FE55C57148CC9273D55844FF974B,"アラカルト","前菜の盛り合わせ",1800,1
RB0120260204190722000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6667FE55C57148CC9273D55844FF974B,"ウイスキー（ハイボール・ボトル・オリジナル）","CLPジュラ10年",4000,1
RB0120260204190722000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6667FE55C57148CC9273D55844FF974B,"ビール","ガージェリー",1300,2
RB0120260204190722000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6667FE55C57148CC9273D55844FF974B,"アラカルト","フレンチフライ",1000,1
RB0120260204190722000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6667FE55C57148CC9273D55844FF974B,"ご飯もの","禁断パスタ",1800,1
RB0120260204190722000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6667FE55C57148CC9273D55844FF974B,"ご飯もの","マルゲリータ",1800,1
RB0120260204190722000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6667FE55C57148CC9273D55844FF974B,"ジャパニーズカクテル","本わさびジンソニック",1800,1
RB0120260204190722000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6667FE55C57148CC9273D55844FF974B,"ジャパニーズカクテル","焙じ茶ジンソーダ",1400,2
RB0120260204190722000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6667FE55C57148CC9273D55844FF974B,"ウイスキー","ボウモア12年",1600,2
RB0120260205203017000,2026/02/05,22:49:39,7480,6800,680,0,7480,680,0,7480,0,0,0,0,0,0,0,0,0,0,0,0,0,680,0,680,2,10,02:19:21,"A","橋本",A4A00A9FBC9E4FDE87E4593DCDD1A2EB,"その他","tablecharge",500,2
RB0120260205203017000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A4A00A9FBC9E4FDE87E4593DCDD1A2EB,"その他","丸氷",100,4
RB0120260205203017000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A4A00A9FBC9E4FDE87E4593DCDD1A2EB,"ウイスキー","グレングラント アルボラリス",1200,1
RB0120260205203017000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A4A00A9FBC9E4FDE87E4593DCDD1A2EB,"ウイスキー","アードベック 10年",1600,1
RB0120260205203017000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A4A00A9FBC9E4FDE87E4593DCDD1A2EB,"ウイスキー","オーヘントッシャン 12年",1300,2
RB0120260205212653000,2026/02/05,23:08:01,70510,64100,6410,0,70510,6410,0,70510,0,0,0,0,0,0,0,0,0,0,0,0,0,6410,0,6410,7,46,01:41:07,"B, C","橋本",8C98631097AF44BEA246C541236F9F58,"スナック","MIXローストナッツ",800,2
RB0120260205212653000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8C98631097AF44BEA246C541236F9F58,"スナック","チーズ盛り合わせ",2200,2
RB0120260205212653000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8C98631097AF44BEA246C541236F9F58,"その他","tablecharge",500,7
RB0120260205212653000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8C98631097AF44BEA246C541236F9F58,"スナック","ビーフジャーキー",1000,2
RB0120260205212653000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8C98631097AF44BEA246C541236F9F58,"ジャパニーズカクテル","Niu Japonica",1600,2
RB0120260205212653000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8C98631097AF44BEA246C541236F9F58,"ジャパニーズカクテル","本わさびジンソニック",1800,24
RB0120260205212653000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8C98631097AF44BEA246C541236F9F58,"ジャパニーズカクテル","焙じ茶ジンソーダ",1400,1
RB0120260205212653000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8C98631097AF44BEA246C541236F9F58,"ソフトドリンク","ジンジャーエール",800,3
RB0120260205212653000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8C98631097AF44BEA246C541236F9F58,"ソフトドリンク","コーラ",800,1
RB0120260205212653000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8C98631097AF44BEA246C541236F9F58,"ソフトドリンク","オレンジジュース",800,2
RB0120260205233215000,2026/02/05,23:49:25,4620,4200,420,0,4620,420,0,4620,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,420,2,4,00:17:10,"5, 6","橋本",6D234451B2F7469287DEE18B6F884DFF,"その他","tablecharge",500,2
RB0120260205233215000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6D234451B2F7469287DEE18B6F884DFF,"ジャパニーズカクテル","Niu Japonica",1600,1
RB0120260205233215000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6D234451B2F7469287DEE18B6F884DFF,"オリジナルカクテル","Cafe Oaxaca",1600,1
RB0120260205224614000,2026/02/06,00:03:28,15180,13800,1380,0,15180,1380,0,15180,0,0,0,0,0,0,0,0,0,0,0,0,0,1380,0,1380,3,11,01:17:14,"D","橋本",20E86A40D28B4173A804913B4388E837,"その他","tablecharge",500,3
RB0120260205224614000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20E86A40D28B4173A804913B4388E837,"アラカルト","カルパッチョ",1700,1
RB0120260205224614000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20E86A40D28B4173A804913B4388E837,"サラダ","シーザーサラダ ハーフ",1000,1
RB0120260205224614000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20E86A40D28B4173A804913B4388E837,"ワイン（グラス）","デバルド・ロッソ",1200,1
RB0120260205224614000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20E86A40D28B4173A804913B4388E837,"アラカルト","鶏もものソテー",1800,1
RB0120260205224614000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20E86A40D28B4173A804913B4388E837,"ご飯もの","ボロネーゼ",1600,1
RB0120260205224614000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20E86A40D28B4173A804913B4388E837,"ご飯もの","禁断パスタ",1800,1
RB0120260205224614000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20E86A40D28B4173A804913B4388E837,"オリジナルカクテル","セイロンバックスフィズ",1500,1
RB0120260205224614000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20E86A40D28B4173A804913B4388E837,"オリジナルカクテル","ゴールデンタイムフィズ",1700,1
RB0120260206195726000,2026/02/06,21:10:59,8250,7500,750,0,8250,750,0,8250,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,750,2,7,01:13:33,"4","大泉",EC11E308DA504B5F9F976F2A09D86083,"スナック","ドライフルーツ",1000,1
RB0120260206195726000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EC11E308DA504B5F9F976F2A09D86083,"その他","tablecharge",500,2
RB0120260206195726000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EC11E308DA504B5F9F976F2A09D86083,"ビール","ハートランド",1000,1
RB0120260206195726000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EC11E308DA504B5F9F976F2A09D86083,"ビール","ガージェリー",1300,1
RB0120260206195726000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EC11E308DA504B5F9F976F2A09D86083,"ジャパニーズカクテル","焙じ茶ジンソーダ",1400,1
RB0120260206195726000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EC11E308DA504B5F9F976F2A09D86083,"ワイン（グラス）","サングリア白　1,800円",1800,1
RB0120260206195739000,2026/02/06,22:08:58,111330,100700,10120,0,111330,10120,0,111330,0,0,0,0,0,0,0,0,0,0,0,0,0,10120,0,10120,12,80,02:11:19,"A, B, C","大泉",03600A496399479B999F3C0A2880E17D,"スナック","MIXローストナッツ",800,2
RB0120260206195739000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03600A496399479B999F3C0A2880E17D,"その他","tablecharge",500,12
