予約受付日,ステータス,予約経路,AIR店舗ID,店舗コード,店舗名,来店日,開始時間,終了時間,コース名,コース金額,利用ポイント,人数,ネット予約フラグ,テーブル,予約依頼番号,発行ポイント,要望,メモ,キーワード,スマート支払い利用有無,決済確定金額
20260501 18:25:17,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260501,1930,2100,お席のみのご予約,,,2,HPG即,A4,SDK695672,100,,,,,
20260501 18:49:38,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260502,1200,1330,お席のみのご予約,,,2,HPG即,A1,SDK699913,20,,,,,
20260501 18:54:07,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260501,1850,2020,,,,3,,D個室1,,,,,,,
20260501 19:00:31,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260501,1935,2105,,,,4,,A5,,,,,,,
20260501 19:32:31,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260501,1955,2125,,,,2,,B2,,,,,,,
20260501 19:36:36,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260501,2015,2145,,,,3,,A3,,,,,,,
20260501 19:41:26,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260501,2100,2230,,,,3,,D個室1,,,,,,,
20260501 20:40:13,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260501,2040,2210,,,,4,,B1,,,,,,,
20260501 20:40:17,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260505,1830,2000,お席のみのご予約,,,3,HPG即,B1,SDK721229,150,,,,,
20260502 09:36:37,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260502,1500,1630,お席のみのご予約,,,2,HPG即,A5,SDK773913,100,,,,,
20260502 11:36:08,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260502,1200,1330,お席のみのご予約,,,2,HPG即,A5,SDK783474,20,,,,,
20260502 12:21:24,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260502,1220,1350,,,,3,,A3,,,,,,,
20260502 12:32:35,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260502,1230,1400,,,,2,,B4,,,,,,,
20260502 12:58:24,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260502,1255,1425,,,,2,,A5,,,,,,,
20260502 13:07:53,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260502,1700,1830,,,,3,,B1,,,,,,,
20260502 13:10:44,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260503,1900,2030,,,,2,,B4,,,,,,,
20260502 13:28:27,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260502,1940,2110,,,,2,,B3,,,,,,,
20260502 13:29:22,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260502,1740,1910,,,,2,,B4,,,,,,,
20260502 13:38:29,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260502,1350,1520,,,,3,,A1,,,,,,,
20260502 14:02:28,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260502,1430,1600,お席のみのご予約,,,3,HPG即,A3,SDK807010,30,,,,,
20260502 15:15:17,キャンセル,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260502,1520,1650,,,,2,,A3,,,,,,,
20260502 16:04:50,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260503,1845,2015,,,,2,,B3,,,,,,,
20260502 16:12:57,無断キャンセル,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260502,1700,1830,お席のみのご予約,,,3,HPG即,B3,SDK826420,0,,,,,
20260502 16:45:56,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260502,1730,1900,,,,2,,A5,,,,,,,
20260502 16:46:15,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260502,2040,2210,,,,2,,A5,,,,,,,
20260502 17:02:14,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260502,1700,1830,,,,1,,B2,,,,,,,
20260502 17:21:34,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260509,1800,2005,お席のみのご予約,,,6,HPG即,"B1, B2",SDK839141,300,,,,,
20260502 17:40:17,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260502,1740,1910,,,,3,,B3,,,,,,,
20260502 17:48:44,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260502,1840,2010,,,,2,,A5,,,,,,,
20260502 18:06:23,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260502,1940,2110,,,,4,,B4,,,,,,,
20260502 18:39:21,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260503,1815,2005,お席のみのご予約,,,2,HPG即,B4,SDK817069,100,,,,スマート支払い(決済完了),6303
20260502 18:50:27,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260502,1935,2105,,,,2,,B3,,,,,,,
20260502 19:27:55,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260502,1945,2115,,,,3,,D個室1,,,,,,,
20260503 11:24:18,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260503,2000,2130,お席のみのご予約,,,2,HPG即,A1,SDK934344,100,,,,,
20260503 11:29:50,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260503,1125,1255,,,,2,,A1,,,,,,,
20260503 11:39:03,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260503,1135,1305,,,,3,,A3,,,,,,,
20260503 11:42:09,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260503,1140,1310,,,,3,,B4,,,,,,,
20260503 11:56:40,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260503,1155,1325,,,,2,,B1,,,,,,,
20260503 11:59:28,キャンセル,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260503,1155,1325,,,,2,,A4,,,,,,,
20260503 12:00:03,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260503,1445,1615,,,,2,,D個室1,,,,,,,
20260503 12:30:07,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260503,1235,1405,,,,2,,A1,,,,,,,
20260503 12:42:53,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260503,1240,1410,,,,2,,A3,,,,,,,
20260503 12:47:30,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260503,1245,1415,,,,2,,A4,,,,,,,
20260503 12:56:12,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260503,1700,1830,,,,5,,D個室1,,,,"萌
",,,
20260503 13:15:44,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260503,1315,1445,,,,4,,A1,,,,,,,
20260503 13:29:00,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260503,1325,1455,,,,2,,B2,,,,,,,
20260503 14:30:34,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260503,1440,1610,,,,4,,A3,,,,,,,
20260503 16:05:42,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260503,1930,2100,,,,5,,"B1, B2",,,,萌,,,
20260503 16:40:14,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260509,1800,1940,お席のみのご予約,,,4,HPG即,B4,SDK975460,200,,,,,
20260503 16:42:30,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260503,1645,1815,,,,2,,B3,,,,,,,
20260503 17:31:29,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260503,1900,2030,,,,3,,B3,,,,萌,,,
20260503 18:35:45,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260503,1835,2005,,,,2,,A5,,,,,,,
20260503 19:03:28,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260503,2015,2145,,,,5,,"B1, B2",,,,萌,,,
20260503 19:26:07,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260503,2015,2145,,,,2,,D個室1,,,,,,,
20260503 19:54:17,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260503,1950,2120,,,,3,,A5,,,,,,,
20260503 20:12:40,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260503,2010,2140,,,,3,,B4,,,,,,,
20260503 20:26:18,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260503,2025,2155,,,,1,,A4,,,,,,,
20260503 20:34:13,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260503,2030,2200,,,,2,,B3,,,,,,,
20260504 10:48:06,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260530,1800,2015,お席のみのご予約,,,4,HPG即,D個室1,SDL072069,200,,,,,
20260504 20:19:36,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260505,1900,2030,お席のみのご予約,,,2,HPG即,B2,SDL164891,100,,,,,
20260504 21:36:40,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260505,1730,1930,お席のみのご予約,,,5,HPG即,D個室1,SDL173492,250,,,,,
20260504 21:41:51,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260505,1635,1805,,,,2,,A5,,,,,,,
20260505 11:14:14,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260506,1130,1300,お席のみのご予約,,,3,HPG即,A5,SDL209602,30,,,,,
20260505 11:48:21,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260506,1200,1330,お席のみのご予約,,2500,5,HPG即,D個室1,SDL210477,50,,,,,
20260505 12:23:16,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260506,1200,1330,お席のみのご予約,,,3,HPG即,A3,SDL215369,30,,,,,
20260505 14:20:48,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260505,1800,1930,お席のみのご予約,,1300,2,HPG即,A1,SDL229203,100,,,,,
20260505 15:17:00,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260505,1705,1835,,,,2,,B3,,,,,,,
20260505 15:17:03,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260505,1700,1830,,,,2,,A5,,,,,,,
20260505 15:17:29,顧客キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260505,1700,1830,,,,2,,B3,,,,,,,
20260505 15:58:57,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260507,1700,1830,お席のみのご予約,,,2,HPG即,A5,SDL243758,100,,,,,
20260505 17:02:02,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260505,1700,1830,,,,2,,B2,,,,,,,
20260505 17:27:27,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260505,1915,2045,,,,2,,A5,,,,,,,
20260505 17:30:23,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260505,1845,2015,,,,4,,A5,,,,,,,
20260505 17:42:36,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260505,2000,2130,,,,2,,B3,,,,,,,
20260505 17:44:37,退店,ホットペッパー グルメ,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260505,2015,2145,お席のみのご予約,,,2,HPG即,B3,SDL263232,100,,,,,
20260505 18:06:51,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260505,1915,2045,,,,2,,A4,,,,,,,
20260505 18:44:14,顧客キャンセル,ホームページ予約ツール,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260506,1930,2100,お席のみのご予約,,,2,HPDS即,A4,SDL274080,,,,,,
20260505 19:11:26,貴店キャンセル,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260505,2000,2130,,,,2,,A1,,,,,,,
20260505 19:44:24,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260505,1940,2110,,,,2,,A1,,,,,,,
20260505 19:45:40,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260505,1945,2115,,,,2,,A3,,,,,,,
20260505 20:08:25,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260514,1930,2100,,,,7,,"B3, B4",,,,,,,
20260506 10:24:25,退店,ネット予約（食べログ）,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260506,1830,2000,,,,2,,A1,,,,"コース          ：お席のみのご予約
ご要望          ：
",,,
20260506 11:36:26,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260506,1145,1315,,,,3,,A1,,,,,,,
20260506 11:48:55,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260506,1145,1315,,,,2,,B4,,,,,,,
20260506 11:59:34,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260506,1205,1335,,,,1,,A4,,,,,,,
20260506 12:29:15,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260506,1235,1405,,,,2,,B3,,,,,,,
20260506 13:18:35,退店,,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260509,1130,1300,,,,4,,A3,,,,萌,,,
20260506 17:02:11,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260506,1700,1830,,,,3,,A5,,,,,,,
20260506 17:04:45,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260506,1700,1830,,,,2,,A3,,,,,,,
20260506 17:04:53,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260506,1715,1845,,,,2,,D個室1,,,,,,,
20260506 17:23:38,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260506,1720,1850,,,,2,,B2,,,,,,,
20260506 18:33:24,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260506,1830,2000,,,,3,,A5,,,,,,,
20260506 19:15:22,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260506,1915,2045,,,,2,,B2,,,,,,,
20260506 19:18:02,退店,直接来店,AKR9200744295,H000550388,韓国屋台ポックンパ　ネネチキン　東岡崎店,20260506,1915,2045,,,,2,,A3,,,,,,,
