2026/04/06 18:49 時点

[補足情報]
1. 伝票金額は、加算・値引をした結果の金額です。

項目名横の記号について(下記参照)
 H.  -->>  伝票ヘッダ情報 
 C.  -->>  お客様情報
 D.  -->>  伝票明細情報

"H.集計対象営業年月日","H.曜日","H.伝票発行日","H.伝票処理日","H.客数（合計）","H.小計","H.総商品数","D.商品カテゴリ1","D.商品カテゴリ2","D.商品","D.サブメニュー","D.価格","D.数量","D.オーダー日時","D.オーダーステータス"
"2026/04/04","土","2026/04/04 12:09:07","2026/04/04 12:09:15","2","21120","4","ドリンク","日本酒","00000003677:寒紅梅","","1200","1","2026/04/04 12:09:07","20:配膳済"
"2026/04/04","土","2026/04/04 13:13:53","2026/04/04 14:21:29","0","4200","1","テイクアウト","ロケットナウ","00000003719:ロケットナウうな重梅","","4200","1","2026/04/04 13:13:53","20:配膳済"
"2026/04/04","土","2026/04/04 16:34:18","2026/04/04 16:51:49","0","8080","4","テイクアウト","出前館","00000003119:Uberうな重梅 肝吸いなし","","5400","1","2026/04/04 16:34:18","20:配膳済"
"2026/04/04","土","2026/04/04 16:34:18","2026/04/04 16:51:49","0","8080","4","テイクアウト","出前館","00000000520:Uber肝焼き","","750","1","2026/04/04 16:34:18","20:配膳済"
"2026/04/04","土","2026/04/04 16:34:18","2026/04/04 16:51:49","0","8080","4","ウーバーイーツ","鰻料理","00000003299:Uber山椒小袋","","30","1","2026/04/04 16:34:18","20:配膳済"
"2026/04/04","土","2026/04/04 16:34:18","2026/04/04 16:51:49","0","8080","4","テイクアウト","TO/出前","00000001469:Uber大和芋いそべ揚げ","","1900","1","2026/04/04 16:34:18","20:配膳済"
"2026/04/04","土","2026/04/04 16:56:52","2026/04/04 16:57:05","0","14100","2","テイクアウト","出前館","00000002580:Uberうな重竹","","7800","1","2026/04/04 16:56:52","20:配膳済"
"2026/04/04","土","2026/04/04 16:56:52","2026/04/04 16:57:05","0","14100","2","テイクアウト","出前館","00000000515:Uberうな重ハーフ肝焼き入り","","6300","1","2026/04/04 16:56:52","20:配膳済"
"2026/04/04","土","2026/04/04 16:56:52","2026/04/04 16:57:05","0","-14100","-2","テイクアウト","出前館","00000002580:Uberうな重竹","","-7800","-1","2026/04/04 16:56:52","20:配膳済"
"2026/04/04","土","2026/04/04 16:56:52","2026/04/04 16:57:05","0","-14100","-2","テイクアウト","出前館","00000000515:Uberうな重ハーフ肝焼き入り","","-6300","-1","2026/04/04 16:56:52","20:配膳済"
"2026/04/04","土","2026/04/04 16:57:29","2026/04/04 16:57:33","0","14100","2","テイクアウト","出前館","00000002580:Uberうな重竹","","7800","1","2026/04/04 16:57:29","20:配膳済"
"2026/04/04","土","2026/04/04 16:57:29","2026/04/04 16:57:33","0","14100","2","テイクアウト","出前館","00000000515:Uberうな重ハーフ肝焼き入り","","6300","1","2026/04/04 16:57:29","20:配膳済"
"2026/04/04","土","2026/04/04 17:59:08","2026/04/04 19:05:16","2","22260","14","フード","お通し","00000000443:お通し","","700","1","2026/04/04 17:59:08","20:配膳済"
"2026/04/04","土","2026/04/04 17:59:08","2026/04/04 19:05:16","2","22260","14","フード","お通し","00000000443:お通し","","700","1","2026/04/04 17:59:08","20:配膳済"
"2026/04/04","土","2026/04/04 17:59:08","2026/04/04 19:05:16","2","22260","14","ドリンク","ビール","00000000400:ｻﾞ･ﾌﾟﾚﾐｱﾑ･ﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","700","1","2026/04/04 17:59:08","20:配膳済"
"2026/04/04","土","2026/04/04 17:59:08","2026/04/04 19:05:16","2","22260","14","ドリンク","サワー","00000003532:内臓美人ハイ","","1000","1","2026/04/04 17:59:08","20:配膳済"
"2026/04/04","土","2026/04/04 17:59:08","2026/04/04 19:05:16","2","22260","14","フード","鰻料理","00000003598:ヒレ串","","400","1","2026/04/04 17:59:08","20:配膳済"
"2026/04/04","土","2026/04/04 17:59:08","2026/04/04 19:05:16","2","22260","14","フード","鰻料理","00000003598:ヒレ串","","400","1","2026/04/04 17:59:08","20:配膳済"
"2026/04/04","土","2026/04/04 17:59:08","2026/04/04 19:05:16","2","22260","14","フード","ふぐ料理","00000000373:ふぐから揚げ","","4000","1","2026/04/04 17:59:08","20:配膳済"
"2026/04/04","土","2026/04/04 17:59:08","2026/04/04 19:05:16","2","22260","14","フード","鰻料理","00000004249:揚げ出し半助豆腐","","900","1","2026/04/04 17:59:08","20:配膳済"
"2026/04/04","土","2026/04/04 17:59:08","2026/04/04 19:05:16","2","22260","14","フード","サラダ","00000000378:大和芋のとろろサラダ","","1400","1","2026/04/04 17:59:08","20:配膳済"
"2026/04/04","土","2026/04/04 17:59:08","2026/04/04 19:05:16","2","22260","14","フード","鰻料理","00000000359:肝焼き","","600","1","2026/04/04 18:00:06","20:配膳済"
"2026/04/04","土","2026/04/04 17:59:08","2026/04/04 19:05:16","2","22260","14","フード","鰻料理","00000000359:肝焼き","","600","1","2026/04/04 18:00:06","20:配膳済"
"2026/04/04","土","2026/04/04 17:59:08","2026/04/04 19:05:16","2","22260","14","フード","鰻料理","00000002578:うな重梅","","4200","1","2026/04/04 18:00:55","20:配膳済"
"2026/04/04","土","2026/04/04 17:59:08","2026/04/04 19:05:16","2","22260","14","フード","鰻料理","00000002578:うな重梅","","4200","1","2026/04/04 18:00:55","20:配膳済"
"2026/04/04","土","2026/04/04 17:59:08","2026/04/04 19:05:16","2","22260","14","ドリンク","日本酒","00000000413:銀盤純米大吟醸","","1200","1","2026/04/04 18:37:13","20:配膳済"
"2026/04/04","土","2026/04/04 18:26:13","2026/04/04 21:09:53","0","12900","4","テイクアウト","出前館","00000002581:Uberうな重梅","","5700","1","2026/04/04 18:26:13","20:配膳済"
"2026/04/04","土","2026/04/04 18:26:13","2026/04/04 21:09:53","0","12900","4","テイクアウト","出前館","00000002581:Uberうな重梅","","5700","1","2026/04/04 18:26:13","20:配膳済"
"2026/04/04","土","2026/04/04 18:26:13","2026/04/04 21:09:53","0","12900","4","テイクアウト","出前館","00000000520:Uber肝焼き","","750","1","2026/04/04 18:26:13","20:配膳済"
"2026/04/04","土","2026/04/04 18:26:13","2026/04/04 21:09:53","0","12900","4","テイクアウト","出前館","00000000520:Uber肝焼き","","750","1","2026/04/04 18:26:13","20:配膳済"
"2026/04/04","土","2026/04/04 19:06:28","2026/04/04 20:10:41","2","25150","8","フード","お通し","00000000443:お通し","","700","1","2026/04/04 19:06:28","20:配膳済"
"2026/04/04","土","2026/04/04 19:06:28","2026/04/04 20:10:41","2","25150","8","フード","お通し","00000000443:お通し","","700","1","2026/04/04 19:06:28","20:配膳済"
"2026/04/04","土","2026/04/04 19:06:28","2026/04/04 20:10:41","2","25150","8","フード","お通し","00000000443:お通し","","0","0","2026/04/04 19:06:28","30:キャンセル済"
"2026/04/04","土","2026/04/04 19:06:28","2026/04/04 20:10:41","2","25150","8","フード","鰻料理","00000002576:うな重松","","6900","1","2026/04/04 19:14:50","20:配膳済"
"2026/04/04","土","2026/04/04 19:06:28","2026/04/04 20:10:41","2","25150","8","フード","鰻料理","00000002576:うな重松","","6900","1","2026/04/04 19:14:50","20:配膳済"
"2026/04/04","土","2026/04/04 19:06:28","2026/04/04 20:10:41","2","25150","8","フード","鰻料理","00000002578:うな重梅","","4200","1","2026/04/04 19:14:50","20:配膳済"
"2026/04/04","土","2026/04/04 19:06:28","2026/04/04 20:10:41","2","25150","8","フード","鰻料理","00000000637:うなぎ白焼き(ハーフ)","","3600","1","2026/04/04 19:14:50","20:配膳済"
"2026/04/04","土","2026/04/04 19:06:28","2026/04/04 20:10:41","2","25150","8","フード","鰻料理","00000000359:肝焼き","","600","1","2026/04/04 19:14:50","20:配膳済"
"2026/04/04","土","2026/04/04 19:06:28","2026/04/04 20:10:41","2","25150","8","ドリンク","日本酒","00000000410:浦霞本醸酒","","900","1","2026/04/04 19:14:50","20:配膳済"
"2026/04/04","土","2026/04/04 19:06:34","2026/04/04 21:08:23","2","29410","15","フード","お通し","00000000443:お通し","","700","1","2026/04/04 19:06:34","20:配膳済"
"2026/04/04","土","2026/04/04 19:06:34","2026/04/04 21:08:23","2","29410","15","フード","お通し","00000000443:お通し","","700","1","2026/04/04 19:06:34","20:配膳済"
"2026/04/04","土","2026/04/04 19:06:34","2026/04/04 21:08:23","2","29410","15","ドリンク","ビール","00000000400:ｻﾞ･ﾌﾟﾚﾐｱﾑ･ﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","700","1","2026/04/04 19:51:27","20:配膳済"
"2026/04/04","土","2026/04/04 19:06:34","2026/04/04 21:08:23","2","29410","15","ドリンク","サワー","00000003532:内臓美人ハイ","","1000","1","2026/04/04 19:51:27","20:配膳済"
"2026/04/04","土","2026/04/04 19:06:34","2026/04/04 21:08:23","2","29410","15","フード","鰻料理","00000000359:肝焼き","","600","1","2026/04/04 19:51:27","20:配膳済"
"2026/04/04","土","2026/04/04 19:06:34","2026/04/04 21:08:23","2","29410","15","フード","鰻料理","00000000359:肝焼き","","600","1","2026/04/04 19:51:27","20:配膳済"
"2026/04/04","土","2026/04/04 19:06:34","2026/04/04 21:08:23","2","29410","15","フード","鰻料理","00000000357:うなぎ白焼き","","6000","1","2026/04/04 19:51:27","20:配膳済"
"2026/04/04","土","2026/04/04 19:06:34","2026/04/04 21:08:23","2","29410","15","フード","鰻料理","00000000358:う巻","","4500","1","2026/04/04 19:51:27","20:配膳済"
"2026/04/04","土","2026/04/04 19:06:34","2026/04/04 21:08:23","2","29410","15","フード","サラダ","00000000379:大和芋のサラダ ﾊｰﾌ","","1000","1","2026/04/04 19:51:27","20:配膳済"
"2026/04/04","土","2026/04/04 19:06:34","2026/04/04 21:08:23","2","29410","15","ドリンク","日本酒","00000003153:出雲富士","","1100","1","2026/04/04 20:15:02","20:配膳済"
"2026/04/04","土","2026/04/04 19:06:34","2026/04/04 21:08:23","2","29410","15","ドリンク","ソフトドリンク","00000000434:ウーロン茶","","500","1","2026/04/04 20:15:02","20:配膳済"
"2026/04/04","土","2026/04/04 19:06:34","2026/04/04 21:08:23","2","29410","15","フード","鰻料理","00000002578:うな重梅","","4200","1","2026/04/04 20:17:24","20:配膳済"
"2026/04/04","土","2026/04/04 19:06:34","2026/04/04 21:08:23","2","29410","15","フード","鰻料理","00000002578:うな重梅","","4200","1","2026/04/04 20:17:24","20:配膳済"
"2026/04/04","土","2026/04/04 19:06:34","2026/04/04 21:08:23","2","29410","15","ドリンク","日本酒","00000002224:西の関","","1000","1","2026/04/04 20:24:27","20:配膳済"
"2026/04/04","土","2026/04/04 19:06:34","2026/04/04 21:08:23","2","29410","15","ドリンク","日本酒","00000000407:熱燗(日本盛)","","700","1","2026/04/04 20:37:31","20:配膳済"
"2026/04/04","土","2026/04/04 19:06:34","2026/04/04 21:08:23","2","29410","15","ドリンク","日本酒","00000000407:熱燗(日本盛)","","0","0","2026/04/04 20:37:31","30:キャンセル済"
"2026/04/04","土","2026/04/04 19:06:43","2026/04/04 20:42:34","2","17130","11","フード","お通し","00000000443:お通し","","700","1","2026/04/04 19:06:43","20:配膳済"
"2026/04/04","土","2026/04/04 19:06:43","2026/04/04 20:42:34","2","17130","11","フード","お通し","00000000443:お通し","","700","1","2026/04/04 19:06:43","20:配膳済"
"2026/04/04","土","2026/04/04 19:06:43","2026/04/04 20:42:34","2","17130","11","ドリンク","日本酒","00000000413:銀盤純米大吟醸","","1200","1","2026/04/04 19:20:07","20:配膳済"
"2026/04/04","土","2026/04/04 19:06:43","2026/04/04 20:42:34","2","17130","11","ドリンク","日本酒","00000000413:銀盤純米大吟醸","","1200","1","2026/04/04 19:20:07","20:配膳済"
"2026/04/04","土","2026/04/04 19:06:43","2026/04/04 20:42:34","2","17130","11","フード","鰻料理","00000000359:肝焼き","","600","1","2026/04/04 19:28:43","20:配膳済"
"2026/04/04","土","2026/04/04 19:06:43","2026/04/04 20:42:34","2","17130","11","フード","鰻料理","00000000359:肝焼き","","600","1","2026/04/04 19:28:43","20:配膳済"
"2026/04/04","土","2026/04/04 19:06:43","2026/04/04 20:42:34","2","17130","11","フード","鰻料理","00000002576:うな重松","","6900","1","2026/04/04 19:28:43","20:配膳済"
"2026/04/04","土","2026/04/04 19:06:43","2026/04/04 20:42:34","2","17130","11","フード","お刺身","00000002060:馬刺 赤身","","1400","1","2026/04/04 19:29:30","20:配膳済"
"2026/04/04","土","2026/04/04 19:06:43","2026/04/04 20:42:34","2","17130","11","ドリンク","日本酒","00000003274:酔鯨","","1100","1","2026/04/04 19:56:06","20:配膳済"
"2026/04/04","土","2026/04/04 19:06:43","2026/04/04 20:42:34","2","17130","11","ドリンク","日本酒","00000003274:酔鯨","","1100","1","2026/04/04 19:56:06","20:配膳済"
"2026/04/04","土","2026/04/04 19:06:43","2026/04/04 20:42:34","2","17130","11","ドリンク","ビール","00000000400:ｻﾞ･ﾌﾟﾚﾐｱﾑ･ﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","700","1","2026/04/04 20:28:44","20:配膳済"
"2026/04/04","土","2026/04/04 19:23:36","2026/04/04 21:09:41","0","17100","4","テイクアウト","出前館","00000002580:Uberうな重竹","","7800","1","2026/04/04 19:23:36","20:配膳済"
"2026/04/04","土","2026/04/04 19:23:36","2026/04/04 21:09:41","0","17100","4","テイクアウト","出前館","00000002580:Uberうな重竹","","7800","1","2026/04/04 19:23:36","20:配膳済"
"2026/04/04","土","2026/04/04 19:23:36","2026/04/04 21:09:41","0","17100","4","テイクアウト","出前館","00000000520:Uber肝焼き","","750","1","2026/04/04 19:23:36","20:配膳済"
"2026/04/04","土","2026/04/04 19:23:36","2026/04/04 21:09:41","0","17100","4","テイクアウト","出前館","00000000520:Uber肝焼き","","750","1","2026/04/04 19:23:36","20:配膳済"
"2026/04/04","土","2026/04/04 20:21:46","2026/04/04 21:09:29","0","16660","8","テイクアウト","出前館","00000002580:Uberうな重竹","","7800","1","2026/04/04 20:21:46","20:配膳済"
"2026/04/04","土","2026/04/04 20:21:46","2026/04/04 21:09:29","0","16660","8","テイクアウト","出前館","00000002580:Uberうな重竹","","7800","1","2026/04/04 20:21:46","20:配膳済"
"2026/04/04","土","2026/04/04 20:21:46","2026/04/04 21:09:29","0","16660","8","テイクアウト","ウーバーイーツ","00000001205:大盛り","","200","1","2026/04/04 20:21:46","20:配膳済"
"2026/04/04","土","2026/04/04 20:21:46","2026/04/04 21:09:29","0","16660","8","テイクアウト","ウーバーイーツ","00000001205:大盛り","","200","1","2026/04/04 20:21:46","20:配膳済"
"2026/04/04","土","2026/04/04 20:21:46","2026/04/04 21:09:29","0","16660","8","ウーバーイーツ","鰻料理","00000002226:Uber鰻のタレ","","300","1","2026/04/04 20:21:46","20:配膳済"
"2026/04/04","土","2026/04/04 20:21:46","2026/04/04 21:09:29","0","16660","8","ウーバーイーツ","鰻料理","00000002226:Uber鰻のタレ","","300","1","2026/04/04 20:21:46","20:配膳済"
"2026/04/04","土","2026/04/04 20:21:46","2026/04/04 21:09:29","0","16660","8","ウーバーイーツ","鰻料理","00000003299:Uber山椒小袋","","30","1","2026/04/04 20:21:46","20:配膳済"
"2026/04/04","土","2026/04/04 20:21:46","2026/04/04 21:09:29","0","16660","8","ウーバーイーツ","鰻料理","00000003299:Uber山椒小袋","","30","1","2026/04/04 20:21:46","20:配膳済"
"2026/04/04","土","2026/04/04 20:22:06","2026/04/04 21:09:15","0","5700","1","テイクアウト","出前館","00000002581:Uberうな重梅","","5700","1","2026/04/04 20:22:06","20:配膳済"
"2026/04/05","日","2026/04/05 11:40:17","2026/04/05 14:26:56","0","44730","9","ウーバーイーツ","鰻料理","00000002226:Uber鰻のタレ","","300","1","2026/04/05 11:40:17","20:配膳済"
"2026/04/05","日","2026/04/05 11:40:17","2026/04/05 14:26:56","0","44730","9","テイクアウト","出前館","00000000530:Uber白焼き","","8600","1","2026/04/05 11:40:17","20:配膳済"
"2026/04/05","日","2026/04/05 11:40:17","2026/04/05 14:26:56","0","44730","9","ウーバーイーツ","鰻料理","00000003299:Uber山椒小袋","","30","1","2026/04/05 11:40:17","20:配膳済"
"2026/04/05","日","2026/04/05 11:40:17","2026/04/05 14:26:56","0","44730","9","テイクアウト","ウーバーイーツ","00000001457:Uberう巻","","6100","1","2026/04/05 11:40:17","20:配膳済"
"2026/04/05","日","2026/04/05 11:40:17","2026/04/05 14:26:56","0","44730","9","テイクアウト","ウーバーイーツ","00000001478:Uberとろろサラダ","","2100","1","2026/04/05 11:40:17","20:配膳済"
"2026/04/05","日","2026/04/05 11:40:17","2026/04/05 14:26:56","0","44730","9","テイクアウト","出前館","00000002581:Uberうな重梅","","5700","1","2026/04/05 11:40:17","20:配膳済"
"2026/04/05","日","2026/04/05 11:40:17","2026/04/05 14:26:56","0","44730","9","テイクアウト","出前館","00000002580:Uberうな重竹","","7800","1","2026/04/05 11:40:17","20:配膳済"
"2026/04/05","日","2026/04/05 11:40:17","2026/04/05 14:26:56","0","44730","9","テイクアウト","出前館","00000002580:Uberうな重竹","","7800","1","2026/04/05 11:40:17","20:配膳済"
"2026/04/05","日","2026/04/05 11:40:17","2026/04/05 14:26:56","0","44730","9","テイクアウト","出前館","00000000515:Uberうな重ハーフ肝焼き入り","","6300","1","2026/04/05 11:40:55","20:配膳済"
"2026/04/05","日","2026/04/05 12:02:28","2026/04/05 12:57:16","2","9880","6","フード","ランチ","00000001985:ランチうな重ハーフ","","3500","1","2026/04/05 12:02:28","20:配膳済"
"2026/04/05","日","2026/04/05 12:02:28","2026/04/05 12:57:16","2","9880","6","フード","ランチ","00000001985:ランチうな重ハーフ","","3500","1","2026/04/05 12:02:28","20:配膳済"
"2026/04/05","日","2026/04/05 12:02:28","2026/04/05 12:57:16","2","9880","6","フード","ランチドリンク","00000002538:ランチビール","","600","1","2026/04/05 12:02:28","20:配膳済"
"2026/04/05","日","2026/04/05 12:02:28","2026/04/05 12:57:16","2","9880","6","フード","ランチドリンク","00000002539:ウーロン茶","","300","1","2026/04/05 12:02:28","20:配膳済"
"2026/04/05","日","2026/04/05 12:02:28","2026/04/05 12:57:16","2","9880","6","フード","揚げ物","00000004265:ホタルイカ包揚げ","","900","1","2026/04/05 12:02:28","20:配膳済"
"2026/04/05","日","2026/04/05 12:02:28","2026/04/05 12:57:16","2","9880","6","フード","お刺身","00000000605:ホタルイカ","","900","1","2026/04/05 12:04:06","20:配膳済"
"2026/04/05","日","2026/04/05 12:02:28","2026/04/05 12:57:16","-2","-9880","-6","フード","ランチ","00000001985:ランチうな重ハーフ","","-3500","-1","2026/04/05 12:02:28","20:配膳済"
"2026/04/05","日","2026/04/05 12:02:28","2026/04/05 12:57:16","-2","-9880","-6","フード","ランチ","00000001985:ランチうな重ハーフ","","-3500","-1","2026/04/05 12:02:28","20:配膳済"
"2026/04/05","日","2026/04/05 12:02:28","2026/04/05 12:57:16","-2","-9880","-6","フード","ランチドリンク","00000002538:ランチビール","","-600","-1","2026/04/05 12:02:28","20:配膳済"
"2026/04/05","日","2026/04/05 12:02:28","2026/04/05 12:57:16","-2","-9880","-6","フード","ランチドリンク","00000002539:ウーロン茶","","-300","-1","2026/04/05 12:02:28","20:配膳済"
"2026/04/05","日","2026/04/05 12:02:28","2026/04/05 12:57:16","-2","-9880","-6","フード","揚げ物","00000004265:ホタルイカ包揚げ","","-900","-1","2026/04/05 12:02:28","20:配膳済"
"2026/04/05","日","2026/04/05 12:02:28","2026/04/05 12:57:16","-2","-9880","-6","フード","お刺身","00000000605:ホタルイカ","","-900","-1","2026/04/05 12:04:06","20:配膳済"
"2026/04/05","日","2026/04/05 12:59:58","2026/04/05 13:00:03","2","9880","6","フード","ランチ","00000001985:ランチうな重ハーフ","","3500","1","2026/04/05 12:59:58","20:配膳済"
"2026/04/05","日","2026/04/05 12:59:58","2026/04/05 13:00:03","2","9880","6","フード","ランチ","00000001985:ランチうな重ハーフ","","3500","1","2026/04/05 12:59:58","20:配膳済"
"2026/04/05","日","2026/04/05 12:59:58","2026/04/05 13:00:03","2","9880","6","フード","ランチドリンク","00000002538:ランチビール","","600","1","2026/04/05 12:59:58","20:配膳済"
"2026/04/05","日","2026/04/05 12:59:58","2026/04/05 13:00:03","2","9880","6","フード","ランチドリンク","00000002539:ウーロン茶","","300","1","2026/04/05 12:59:58","20:配膳済"
"2026/04/05","日","2026/04/05 12:59:58","2026/04/05 13:00:03","2","9880","6","フード","揚げ物","00000004265:ホタルイカ包揚げ","","900","1","2026/04/05 12:59:58","20:配膳済"
"2026/04/05","日","2026/04/05 12:59:58","2026/04/05 13:00:03","2","9880","6","フード","お刺身","00000000605:ホタルイカ","","900","1","2026/04/05 12:59:58","20:配膳済"
"2026/04/05","日","2026/04/05 16:05:33","2026/04/05 17:10:20","0","5800","1","テイクアウト","ロケットナウ","00000003718:ロケットナウうな重竹","","5800","1","2026/04/05 16:05:33","20:配膳済"
"2026/04/05","日","2026/04/05 17:14:28","2026/04/05 18:23:10","3","26020","15","フード","お通し","00000000443:お通し","","700","1","2026/04/05 17:14:28","20:配膳済"
"2026/04/05","日","2026/04/05 17:14:28","2026/04/05 18:23:10","3","26020","15","フード","お通し","00000000443:お通し","","700","1","2026/04/05 17:14:28","20:配膳済"
"2026/04/05","日","2026/04/05 17:14:28","2026/04/05 18:23:10","3","26020","15","フード","お通し","00000000443:お通し","","700","1","2026/04/05 17:14:28","20:配膳済"
"2026/04/05","日","2026/04/05 17:14:28","2026/04/05 18:23:10","3","26020","15","ドリンク","ビール","00000000400:ｻﾞ･ﾌﾟﾚﾐｱﾑ･ﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","700","1","2026/04/05 17:14:28","20:配膳済"
"2026/04/05","日","2026/04/05 17:14:28","2026/04/05 18:23:10","3","26020","15","ドリンク","日本酒","00000004263:東魁盛","","0","0","2026/04/05 17:14:28","30:キャンセル済"
"2026/04/05","日","2026/04/05 17:14:28","2026/04/05 18:23:10","3","26020","15","フード","鰻料理","00000002578:うな重梅","","4200","1","2026/04/05 17:19:04","20:配膳済"
"2026/04/05","日","2026/04/05 17:14:28","2026/04/05 18:23:10","3","26020","15","フード","鰻料理","00000000359:肝焼き","","600","1","2026/04/05 17:19:04","20:配膳済"
"2026/04/05","日","2026/04/05 17:14:28","2026/04/05 18:23:10","3","26020","15","フード","鰻料理","00000000359:肝焼き","","600","1","2026/04/05 17:19:04","20:配膳済"
"2026/04/05","日","2026/04/05 17:14:28","2026/04/05 18:23:10","3","26020","15","フード","鰻料理","00000003537:骨せんべい","","600","1","2026/04/05 17:19:04","20:配膳済"
"2026/04/05","日","2026/04/05 17:14:28","2026/04/05 18:23:10","3","26020","15","フード","一品料理","00000003530:ふき味噌","","600","1","2026/04/05 17:19:04","20:配膳済"
"2026/04/05","日","2026/04/05 17:14:28","2026/04/05 18:23:10","3","26020","15","フード","一品料理","00000004215:ズワイガニと春菊","","1100","1","2026/04/05 17:19:04","20:配膳済"
"2026/04/05","日","2026/04/05 17:14:28","2026/04/05 18:23:10","3","26020","15","フード","鰻料理","00000000637:うなぎ白焼き(ハーフ)","","3600","1","2026/04/05 17:19:04","20:配膳済"
"2026/04/05","日","2026/04/05 17:14:28","2026/04/05 18:23:10","3","26020","15","ドリンク","日本酒","00000004410:出雲富士","","1200","1","2026/04/05 17:22:02","20:配膳済"
"2026/04/05","日","2026/04/05 17:14:28","2026/04/05 18:23:10","3","26020","15","ドリンク","日本酒","00000003274:酔鯨","","1100","1","2026/04/05 17:45:00","20:配膳済"
"2026/04/05","日","2026/04/05 17:14:28","2026/04/05 18:23:10","3","26020","15","フード","鰻料理","00000002578:うな重梅","","4200","1","2026/04/05 17:48:20","20:配膳済"
"2026/04/05","日","2026/04/05 17:14:28","2026/04/05 18:23:10","3","26020","15","フード","鰻料理","00000002578:うな重梅","","4200","1","2026/04/05 17:48:20","20:配膳済"
"2026/04/05","日","2026/04/05 17:54:27","2026/04/05 21:40:19","0","9900","3","テイクアウト","出前館","00000002579:Uberうな重松","","9400","1","2026/04/05 17:54:27","20:配膳済"
"2026/04/05","日","2026/04/05 17:54:27","2026/04/05 21:40:19","0","9900","3","テイクアウト","ウーバーイーツ","00000001205:大盛り","","200","1","2026/04/05 17:54:27","20:配膳済"
"2026/04/05","日","2026/04/05 17:54:27","2026/04/05 21:40:19","0","9900","3","ウーバーイーツ","鰻料理","00000002226:Uber鰻のタレ","","300","1","2026/04/05 17:54:27","20:配膳済"
"2026/04/05","日","2026/04/05 18:02:31","2026/04/05 18:40:20","0","13800","2","テイクアウト","TO鰻料理","00000002594:TOうな重松","","6900","1","2026/04/05 18:02:31","20:配膳済"
"2026/04/05","日","2026/04/05 18:02:31","2026/04/05 18:40:20","0","13800","2","テイクアウト","TO鰻料理","00000002594:TOうな重松","","6900","1","2026/04/05 18:02:31","20:配膳済"
"2026/04/05","日","2026/04/05 18:35:31","2026/04/05 21:40:29","0","11200","4","テイクアウト","出前館","00000002580:Uberうな重竹","","7800","1","2026/04/05 18:35:31","20:配膳済"
"2026/04/05","日","2026/04/05 18:35:31","2026/04/05 21:40:29","0","11200","4","テイクアウト","出前館","00000000520:Uber肝焼き","","750","1","2026/04/05 18:35:31","20:配膳済"
"2026/04/05","日","2026/04/05 18:35:31","2026/04/05 21:40:29","0","11200","4","テイクアウト","出前館","00000000520:Uber肝焼き","","750","1","2026/04/05 18:35:31","20:配膳済"
"2026/04/05","日","2026/04/05 18:35:31","2026/04/05 21:40:29","0","11200","4","テイクアウト","ウーバーイーツ","00000001458:Uberかきフライ","","1900","1","2026/04/05 18:35:31","20:配膳済"
"2026/04/05","日","2026/04/05 18:53:30","2026/04/05 21:40:37","0","15420","8","テイクアウト","出前館","00000002580:Uberうな重竹","","7800","1","2026/04/05 18:53:30","20:配膳済"
"2026/04/05","日","2026/04/05 18:53:30","2026/04/05 21:40:37","0","15420","8","ウーバーイーツ","鰻料理","00000003299:Uber山椒小袋","","30","1","2026/04/05 18:53:30","20:配膳済"
"2026/04/05","日","2026/04/05 18:53:30","2026/04/05 21:40:37","0","15420","8","ウーバーイーツ","鰻料理","00000003299:Uber山椒小袋","","30","1","2026/04/05 18:53:30","20:配膳済"
"2026/04/05","日","2026/04/05 18:53:30","2026/04/05 21:40:37","0","15420","8","ウーバーイーツ","鰻料理","00000003299:Uber山椒小袋","","30","1","2026/04/05 18:53:30","20:配膳済"
"2026/04/05","日","2026/04/05 18:53:30","2026/04/05 21:40:37","0","15420","8","ウーバーイーツ","鰻料理","00000003299:Uber山椒小袋","","30","1","2026/04/05 18:53:30","20:配膳済"
"2026/04/05","日","2026/04/05 18:53:30","2026/04/05 21:40:37","0","15420","8","テイクアウト","ウーバーイーツ","00000001475:Uberおしんこ盛り","","900","1","2026/04/05 18:53:30","20:配膳済"
"2026/04/05","日","2026/04/05 18:53:30","2026/04/05 21:40:37","0","15420","8","テイクアウト","ウーバーイーツ","00000001475:Uberおしんこ盛り","","900","1","2026/04/05 18:53:30","20:配膳済"
"2026/04/05","日","2026/04/05 18:53:30","2026/04/05 21:40:37","0","15420","8","テイクアウト","出前館","00000002581:Uberうな重梅","","5700","1","2026/04/05 19:02:13","20:配膳済"
"2026/04/05","日","2026/04/05 19:39:09","2026/04/05 21:31:21","2","18040","12","フード","お通し","00000000443:お通し","","700","1","2026/04/05 19:39:09","20:配膳済"
"2026/04/05","日","2026/04/05 19:39:09","2026/04/05 21:31:21","2","18040","12","フード","お通し","00000000443:お通し","","700","1","2026/04/05 19:39:09","20:配膳済"
"2026/04/05","日","2026/04/05 19:39:09","2026/04/05 21:31:21","2","18040","12","ドリンク","ビール","00000000400:ｻﾞ･ﾌﾟﾚﾐｱﾑ･ﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","","700","1","2026/04/05 19:42:05","20:配膳済"
