取引No,会計日,会計時間,合計,小計,内消費税,修正金額合計,修正後合計,修正後内消費税,現金,クレジットカード(Airペイ),交通系電子マネー(Airペイ),QUICPay(Airペイ),iD(Airペイ),QR決済(Airペイ QR),クレジットカード(オンライン決済),クレジットカード/電子マネー(Square),ポイント(Airペイ ポイント),ポイント(ホットペッパーグルメ),Pontaポイント(Airウォレット),金券合計,売掛合計,おつり,現金以外おつり不支払額,全体割引/割増(税込),個別割引/割増(税込),割引/割増合計(税込),人数,商品点数,滞在時間,伝票名,レジ担当者名,ID,カテゴリー名,メニュー名,価格,注文数量
RB0120260405211138000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジャパニーズウイスキー,余市,1800,1
RB0120260405211138000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAPANESE COCKTAIL,焙煎ファッションド,1900,1
RB0120260405211138000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAPANESE COCKTAIL,撫子ネグローニ,1900,1
RB0120260406180508000,2026/04/06,18:35:22,18200,18200,,,18200,,,,,,,,,,,,,,,,,,,,6,8,00:00:00,,,,,,,
RB0120260406180508000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ワイン（グラス）,スパークリング,1200,2
RB0120260406180508000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,600,6
RB0120260406180508000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ソフトドリンク,コーラ,800,1
RB0120260406180508000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ソフトドリンク,ソフトドリンク,800,1
RB0120260406180508000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEW CLASSIC COCKTAIL,オリエンタルアフタヌーン,1500,2
RB0120260406180508000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAPANESE COCKTAIL,焙煎ファッションド,1900,1
RB0120260406180508000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAPANESE COCKTAIL,ゆずマティーニ,1900,2
RB0120260406180508000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAPANESE COCKTAIL,シルキー麹サワー,1900,1
RB0120260406191008000,2026/04/06,19:42:31,8000,8000,,,8000,,,,,,,,,,,,,,,,,,,,1,4,00:00:00,,,,,,,
RB0120260406191008000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,ドリンク,1200,2
RB0120260406191008000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,600,3
RB0120260406191008000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAPANESE COCKTAIL,シルキー麹サワー,1900,1
RB0120260406191008000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAPANESE COCKTAIL,桜ブロッサム,1900,1
RB0120260406195333000,2026/04/06,19:54:05,0,0,,,0,,,,,,,,,,,,,,,,,,,,0,2,00:00:00,,,,,,,
RB0120260406195333000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,未設定,No charge,0,1
RB0120260406195333000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEW CLASSIC COCKTAIL,森のジントニック,0,1
RB0120260406183646000,2026/04/06,20:08:33,8300,8300,,,8300,,,,,,,,,,,,,,,,,,,,2,6,00:00:00,,,,,,,
RB0120260406183646000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,600,2
RB0120260406183646000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEW CLASSIC COCKTAIL,カルヴァドスモヒート,1500,1
RB0120260406183646000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAPANESE COCKTAIL,桜ブロッサム,1900,1
RB0120260406183646000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DESSERT COCKTAIL,ティラミスロブロイ,1500,1
RB0120260406183646000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DESSERT COCKTAIL,キャラメルナッツキャデラック,1500,1
RB0120260406183646000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAR SNACKS ,オリーブ,700,1
RB0120260406195545000,2026/04/06,22:06:58,23210,23210,,,23210,,,,,,,,,,,,,,,,,,,,4,12,00:00:00,,,,,,,
RB0120260406195545000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,600,4
RB0120260406195545000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ビール,ガージェリー,1300,4
RB0120260406195545000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ソフトドリンク,コーヒー,1000,1
RB0120260406195545000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAPANESE COCKTAIL,シルキー麹サワー,1900,1
RB0120260406195545000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAPANESE COCKTAIL,桜ブロッサム,1900,1
RB0120260406195545000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAR SNACKS ,オリーブ,700,1
RB0120260406195545000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAR SNACKS ,キャンディピーカン,700,1
RB0120260406195545000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLD APPETIZERS,ケールとベリーのサラダ,1300,1
RB0120260406195545000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLD APPETIZERS,マッシュルームサラダとコールドカット,1300,1
RB0120260406195545000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLD APPETIZERS,牛肉と季節のフルーツのカルパッチョ,1500,1
RB0120260406195545000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOT APPETIZERS,マティポテ,1300,1
RB0120260406195545000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAIN DISHES,ミントのジェノベーゼ,1900,1
RB0120260406214256000,2026/04/06,22:44:09,7100,7100,,,7100,,,,,,,,,,,,,,,,,,,,1,2,00:00:00,,,,,,,
RB0120260406214256000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,600,1
RB0120260406214256000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ワイン,テバルド・ビアンコ,6500,1
RB0120260407180331000,2026/04/07,18:38:59,5000,5000,,,5000,,,,,,,,,,,,,,,,,,,,2,3,00:00:00,,,,,,,
RB0120260407180331000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,600,2
RB0120260407180331000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAPANESE COCKTAIL,焙煎ファッションド,1900,1
RB0120260407180331000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAPANESE COCKTAIL,桜ブロッサム,1900,1
RB0120260407182637000,2026/04/07,19:37:06,3400,3400,,,3400,,,,,,,,,,,,,,,,,,,,1,3,00:00:00,,,,,,,
RB0120260407182637000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,600,1
RB0120260407182637000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEW CLASSIC COCKTAIL,森のジントニック,1500,1
RB0120260407182637000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOT APPETIZERS,にんじんのソテー,1300,1
RB0120260407204503000,2026/04/07,20:46:26,5700,5700,,,5700,,,,,,,,,,,,,,,,,,,,2,4,00:00:00,,,,,,,
RB0120260407204503000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,600,2
RB0120260407204503000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAPANESE COCKTAIL,焙煎ファッションド,1900,1
RB0120260407204503000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAPANESE COCKTAIL,シルキー麹サワー,1900,1
RB0120260407204503000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAR SNACKS ,キャンディピーカン,700,1
RB0120260407204424000,2026/04/08,00:14:57,11300,11300,,,11300,,,,,,,,,,,,,,,,,,,,2,9,00:00:00,,,,,,,
RB0120260407204424000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,600,2
RB0120260407204424000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ソフトドリンク,ジンジャーエール,800,1
RB0120260407204424000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ソフトドリンク,コーヒー,1000,2
RB0120260407204424000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DESSERT COCKTAIL,ソイ抹茶アレキサンダー,1500,1
RB0120260407204424000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAR SNACKS ,BAR 専用チョコレート,600,1
RB0120260407204424000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAR SNACKS ,キャンディピーカン,700,1
RB0120260407204424000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOT APPETIZERS,マティポテ,1300,1
RB0120260407204424000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOT APPETIZERS,フィグバター＆ブリオッシュ,1300,1
RB0120260407204424000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAIN DISHES,ミントのジェノベーゼ,1900,1
RB0120260409195604000,2026/04/09,21:22:06,10900,10900,,,10900,,,,,,,,,,,,,,,,,,,,2,7,00:00:00,,,,,,,
RB0120260409195604000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,600,2
RB0120260409195604000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEW CLASSIC COCKTAIL,デイドリームレモネード,1700,1
RB0120260409195604000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DESSERT COCKTAIL,ティラミスロブロイ,1500,1
RB0120260409195604000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLD APPETIZERS,ワカモレチップス,1200,1
RB0120260409195604000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOT APPETIZERS,マティポテ,1300,1
RB0120260409195604000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAIN DISHES,ミントのジェノベーゼ,1900,1
RB0120260409195604000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAIN DISHES,ボロネーゼラザニア,2100,1
RB0120260409211007000,2026/04/09,22:15:11,9200,9200,,,9200,,,,,,,,,,,,,,,,,,,,2,6,00:00:00,,,,,,,
RB0120260409211007000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,600,2
RB0120260409211007000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEW CLASSIC COCKTAIL,森のジントニック,1500,1
RB0120260409211007000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAPANESE COCKTAIL,ゆずマティーニ,1900,1
RB0120260409211007000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAPANESE COCKTAIL,シルキー麹サワー,1900,1
RB0120260409211007000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLD APPETIZERS,牛肉と季節のフルーツのカルパッチョ,1500,1
RB0120260409211007000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DESSERT,キャラメルバナナ,1200,1
RB0120260410205656000,2026/04/10,21:12:22,7500,7500,,,7500,,,,,,,,,,,,,,,,,,,,3,4,00:00:00,,,,,,,
RB0120260410205656000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,600,3
RB0120260410205656000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAPANESE COCKTAIL,焙煎ファッションド,1900,1
RB0120260410205656000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAPANESE COCKTAIL,ゆずマティーニ,1900,1
RB0120260410205656000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAPANESE COCKTAIL,シルキー麹サワー,1900,1
RB0120260410201749000,2026/04/10,21:24:36,10300,10300,,,10300,,,,,,,,,,,,,,,,,,,,2,7,00:00:00,,,,,,,
RB0120260410201749000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,600,2
RB0120260410201749000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEW CLASSIC COCKTAIL,オーチャードマティーニ,1500,1
RB0120260410201749000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEW CLASSIC COCKTAIL,ベルガモットモスコミュール,1500,1
RB0120260410201749000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAPANESE COCKTAIL,焙煎ファッションド,1900,1
RB0120260410201749000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAPANESE COCKTAIL,ゆずマティーニ,1900,1
RB0120260410201749000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLD APPETIZERS,BFAカプレーゼ,1100,1
RB0120260410201749000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLD APPETIZERS,ワカモレチップス,1200,1
RB0120260410205622000,2026/04/10,21:39:55,7740,7740,,,7740,,,,,,,,,,,,,,,,,,,,1,4,00:00:00,,,,,,,
RB0120260410205622000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,600,1
RB0120260410205622000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,日本酒,作,1700,2
RB0120260410205622000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEW CLASSIC COCKTAIL,オリエンタルアフタヌーン,1500,1
RB0120260410205622000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAPANESE COCKTAIL,ゆずマティーニ,1900,1
RB0120260410214940000,2026/04/10,22:26:24,5000,5000,,,5000,,,,,,,,,,,,,,,,,,,,2,3,00:00:00,,,,,,,
RB0120260410214940000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,600,2
RB0120260410214940000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAPANESE COCKTAIL,焙煎ファッションド,1900,1
RB0120260410214940000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAPANESE COCKTAIL,桜ブロッサム,1900,1
RB0120260410214445000,2026/04/10,22:53:34,13800,13800,,,13800,,,,,,,,,,,,,,,,,,,,4,7,00:00:00,,,,,,,
RB0120260410214445000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,600,4
RB0120260410214445000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ビール,ガージェリー,1300,2
RB0120260410214445000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEW CLASSIC COCKTAIL,サンセットソルティドッグ,1500,1
RB0120260410214445000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEW CLASSIC COCKTAIL,オリエンタルアフタヌーン,1500,2
RB0120260410214445000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAPANESE COCKTAIL,桜ブロッサム,1900,1
RB0120260410214445000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STANDARD COCKTAIL,レモンジンフィズ,1200,1
RB0120260410214445000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STANDARD COCKTAIL,バイオレットフィズ,1200,1
RB0120260410223737000,2026/04/10,23:00:32,4600,4600,,,4600,,,,,,,,,,,,,,,,,,,,2,3,00:00:00,,,,,,,
RB0120260410223737000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,600,2
RB0120260410223737000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAPANESE COCKTAIL,撫子ネグローニ,1900,1
RB0120260410223737000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FRUITS COCKTAIL,ローズガーデン,1500,1
RB0120260410233731000,2026/04/11,00:55:05,35000,35000,,,35000,,,,,,,,,,,,,,,,,,,,8,11,00:00:00,,,,,,,
RB0120260410233731000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,ドリンク,1400,2
RB0120260410233731000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,600,8
RB0120260410233731000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ウイスキー（ハイボール・ボトル・オリジナル）,ハウスハイボール,1200,4
RB0120260410233731000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ウイスキー（ハイボール・ボトル・オリジナル）,ハウスハイボール,1200,5
RB0120260410233731000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ワイン（グラス）,パナメラ・カルベネ・ソーヴィニョン,1600,1
RB0120260410233731000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ソフトドリンク,ウーロン茶,800,1
RB0120260410233731000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ソフトドリンク,ジンジャーエール,800,2
RB0120260410233731000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEW CLASSIC COCKTAIL,森のジントニック,1500,4
RB0120260410233731000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEW CLASSIC COCKTAIL,サンセットソルティドッグ,1500,1
RB0120260410233731000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEW CLASSIC COCKTAIL,ベルガモットモスコミュール,1500,1
RB0120260410233731000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLD APPETIZERS,ワカモレチップス,1200,3
RB0120260411000938000,2026/04/11,00:56:24,22400,22400,,,22400,,,,,,,,,,,,,,,,,,,,7,10,00:00:00,,,,,,,
RB0120260411000938000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,600,7
RB0120260411000938000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ビール,ガージェリー,1300,1
RB0120260411000938000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEW CLASSIC COCKTAIL,森のジントニック,1500,4
RB0120260411000938000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEW CLASSIC COCKTAIL,オーチャードマティーニ,1500,1
RB0120260411000938000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEW CLASSIC COCKTAIL,カルヴァドスモヒート,1500,2
RB0120260411000938000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEW CLASSIC COCKTAIL,サンセットソルティドッグ,1500,1
RB0120260411000938000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FRUITS COCKTAIL,ローズガーデン,1500,1
RB0120260411000938000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAR SNACKS ,キャンディピーカン,700,1
RB0120260411000938000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLD APPETIZERS,牛肉と季節のフルーツのカルパッチョ,1500,1
RB0120260411000938000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLD APPETIZERS,ワカモレチップス,1200,1
RB0120260411200425000,2026/04/11,20:41:49,5760,5760,,,5760,,,,,,,,,,,,,,,,,,,,1,5,00:00:00,,,,,,,
RB0120260411200425000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,未設定,No charge,0,1
RB0120260411200425000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ビール,ガージェリー,1300,1
RB0120260411200425000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ウイスキー,ベンネヴィス 10年,1900,1
RB0120260411200425000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLD APPETIZERS,プンタレッラのサラダ,1100,1
RB0120260411200425000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAIN DISHES,ボロネーゼラザニア,2100,1
RB0120260411194922000,2026/04/11,21:17:47,9600,9600,,,9600,,,,,,,,,,,,,,,,,,,,4,3,00:00:00,,,,,,,
RB0120260411194922000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,600,4
RB0120260411194922000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ウイスキー,ワイルドターキー8年,1200,1
RB0120260411194922000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ワイン,ラ・ロスカ カヴァ ブリュット,6000,1
RB0120260411203221000,2026/04/11,21:19:07,6100,6100,,,6100,,,,,,,,,,,,,,,,,,,,2,5,00:00:00,,,,,,,
RB0120260411203221000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,tablecharge,600,2
